N°,Classe,Année,Année_str,Year,Month
101120000892,1,202408,202408,2024,8
101120000896,1,202408,202408,2024,8
101120000898,4,202408,202408,2024,8
101210002250,3,202408,202408,2024,8
101210002252,10,202408,202408,2024,8
101210002254,4,202408,202408,2024,8
101210002261,4,202408,202408,2024,8
101210002263,4,202408,202408,2024,8
101210002264,4,202408,202408,2024,8
101210002266,4,202408,202408,2024,8
101210002269,4,202408,202408,2024,8
101210002271,9,202408,202408,2024,8
101210002272,1,202408,202408,2024,8
101210002273,3,202408,202408,2024,8
101210002274,3,202408,202408,2024,8
101210002282,4,202408,202408,2024,8
101210002293,4,202408,202408,2024,8
101210002283,4,202408,202408,2024,8
101210002288,3,202408,202408,2024,8
101210002291,3,202408,202408,2024,8
101210002297,4,202408,202408,2024,8
101210002302,1,202408,202408,2024,8
101210002304,4,202408,202408,2024,8
101210002305,3,202408,202408,2024,8
101210002306,4,202408,202408,2024,8
101210002307,4,202408,202408,2024,8
101210002315,4,202408,202408,2024,8
101210002312,1,202408,202408,2024,8
101210002318,3,202408,202408,2024,8
101120000904,2,202408,202408,2024,8
101120000909,1,202408,202408,2024,8
101120001191,4,202408,202408,2024,8
101130001086,1,202408,202408,2024,8
101120001397,1,202408,202408,2024,8
101130001069,1,202408,202408,2024,8
101130001091,2,202408,202408,2024,8
101130001099,1,202408,202408,2024,8
101130001103,1,202408,202408,2024,8
101130001121,1,202408,202408,2024,8
101130001134,1,202408,202408,2024,8
101130001153,4,202408,202408,2024,8
101130001135,1,202408,202408,2024,8
101130001146,1,202408,202408,2024,8
101130001166,3,202408,202408,2024,8
101130001170,1,202408,202408,2024,8
101130001176,4,202408,202408,2024,8
101130001183,6,202408,202408,2024,8
101130001211,1,202408,202408,2024,8
101140001957,1,202408,202408,2024,8
101140001973,2,202408,202408,2024,8
101140001979,2,202408,202408,2024,8
101140001996,1,202408,202408,2024,8
101140002009,1,202408,202408,2024,8
101210002320,10,202408,202408,2024,8
101210002321,4,202408,202408,2024,8
101210002323,3,202408,202408,2024,8
101210002325,3,202408,202408,2024,8
101210002328,3,202408,202408,2024,8
101210002341,1,202408,202408,2024,8
101210002330,4,202408,202408,2024,8
101210002332,4,202408,202408,2024,8
101210002349,3,202408,202408,2024,8
101210002354,4,202408,202408,2024,8
101210002356,4,202408,202408,2024,8
101210002358,4,202408,202408,2024,8
101210002360,4,202408,202408,2024,8
101210002361,4,202408,202408,2024,8
101210002363,4,202408,202408,2024,8
101240001798,1,202407,202407,2024,7
101240001819,3,202407,202407,2024,7
101240001792,4,202407,202407,2024,7
101240001810,8,202407,202407,2024,7
101240001800,8,202407,202407,2024,7
101240001801,4,202407,202407,2024,7
101240001804,8,202407,202407,2024,7
101240001805,4,202407,202407,2024,7
101240001814,8,202407,202407,2024,7
101240001812,3,202407,202407,2024,7
101240001815,4,202407,202407,2024,7
101240001813,8,202407,202407,2024,7
101240001816,4,202407,202407,2024,7
101240001817,8,202407,202407,2024,7
101240001818,4,202407,202407,2024,7
101240001820,4,202407,202407,2024,7
101240001822,4,202407,202407,2024,7
101240001821,8,202407,202407,2024,7
101240001827,8,202407,202407,2024,7
101240001830,8,202407,202407,2024,7
101240001835,4,202407,202407,2024,7
101240001834,8,202407,202407,2024,7
101240001837,6,202407,202407,2024,7
101240001836,8,202407,202407,2024,7
101240001842,4,202407,202407,2024,7
101240001860,3,202407,202407,2024,7
101210000049,8,202407,202407,2024,7
101240001838,7,202407,202407,2024,7
101240001841,8,202407,202407,2024,7
101240001848,8,202407,202407,2024,7
101240001866,4,202407,202407,2024,7
101240001846,4,202407,202407,2024,7
101240001851,8,202407,202407,2024,7
101240001853,4,202407,202407,2024,7
101240001849,4,202407,202407,2024,7
101240001850,4,202407,202407,2024,7
101240001852,8,202407,202407,2024,7
101240001856,8,202407,202407,2024,7
101240001858,4,202407,202407,2024,7
101240001862,4,202407,202407,2024,7
101240001869,4,202407,202407,2024,7
101240001874,4,202407,202407,2024,7
101240001877,2,202407,202407,2024,7
101240001870,8,202407,202407,2024,7
101240001871,2,202407,202407,2024,7
101240001865,4,202407,202407,2024,7
101240001872,8,202407,202407,2024,7
101240001875,8,202407,202407,2024,7
101240001873,4,202407,202407,2024,7
101240001876,8,202407,202407,2024,7
101240001878,8,202407,202407,2024,7
101240001890,4,202407,202407,2024,7
101240001893,4,202407,202407,2024,7
101240001889,8,202407,202407,2024,7
101240001881,1,202407,202407,2024,7
101240001892,8,202407,202407,2024,7
101240001894,8,202407,202407,2024,7
101240001899,4,202407,202407,2024,7
101240001897,4,202407,202407,2024,7
101240001898,4,202407,202407,2024,7
101240001900,8,202407,202407,2024,7
101240001903,6,202407,202407,2024,7
101240001905,4,202407,202407,2024,7
101240001909,4,202407,202407,2024,7
101240001907,8,202407,202407,2024,7
101240001910,8,202407,202407,2024,7
101240001914,8,202407,202407,2024,7
101240001917,4,202407,202407,2024,7
101240001912,4,202407,202407,2024,7
101240001915,4,202407,202407,2024,7
101240001926,8,202407,202407,2024,7
101240001944,8,202407,202407,2024,7
101240001928,4,202407,202407,2024,7
101240001931,1,202407,202407,2024,7
101240001942,8,202407,202407,2024,7
101240001934,8,202407,202407,2024,7
101240001940,8,202407,202407,2024,7
101240001949,4,202407,202407,2024,7
101240001946,1,202407,202407,2024,7
101240001843,4,202407,202407,2024,7
101240001861,8,202407,202407,2024,7
101240001887,8,202407,202407,2024,7
101240001886,8,202407,202407,2024,7
101240001888,4,202407,202407,2024,7
101240001885,2,202407,202407,2024,7
101240001895,8,202407,202407,2024,7
101240001919,8,202407,202407,2024,7
101240001925,10,202407,202407,2024,7
101240001765,1,202407,202407,2024,7
101240001681,2,202407,202407,2024,7
101240001709,8,202407,202407,2024,7
101240001710,8,202407,202407,2024,7
101240001712,7,202407,202407,2024,7
101240001714,8,202407,202407,2024,7
101240001716,8,202407,202407,2024,7
101240001717,4,202407,202407,2024,7
101240001720,8,202407,202407,2024,7
101240001719,8,202407,202407,2024,7
101240001722,8,202407,202407,2024,7
101240001723,8,202407,202407,2024,7
101240001724,11,202407,202407,2024,7
101240001727,4,202407,202407,2024,7
101240001726,8,202407,202407,2024,7
101240001728,4,202407,202407,2024,7
101240001729,8,202407,202407,2024,7
101240001733,4,202407,202407,2024,7
101240001731,8,202407,202407,2024,7
101240001734,4,202407,202407,2024,7
101240001738,8,202407,202407,2024,7
101240001742,8,202407,202407,2024,7
101240001745,8,202407,202407,2024,7
101240001750,8,202407,202407,2024,7
101240001751,4,202407,202407,2024,7
101240001752,8,202407,202407,2024,7
101240001756,4,202407,202407,2024,7
101240001754,4,202407,202407,2024,7
101180001682,8,202407,202407,2024,7
101240001763,8,202407,202407,2024,7
101240001757,4,202407,202407,2024,7
101240001759,4,202407,202407,2024,7
101240001760,4,202407,202407,2024,7
101240001761,4,202407,202407,2024,7
101240001766,4,202407,202407,2024,7
101240001764,8,202407,202407,2024,7
101240001774,4,202407,202407,2024,7
101240001776,8,202407,202407,2024,7
101240001772,8,202407,202407,2024,7
101240001775,4,202407,202407,2024,7
101240001777,2,202407,202407,2024,7
101240001779,4,202407,202407,2024,7
101240001782,8,202407,202407,2024,7
101240001791,4,202407,202407,2024,7
101240001788,8,202407,202407,2024,7
101240001786,8,202407,202407,2024,7
101240001787,8,202407,202407,2024,7
101240001773,5,202407,202407,2024,7
101240001725,3,202407,202407,2024,7
101240001747,5,202407,202407,2024,7
101240001749,4,202407,202407,2024,7
101240001758,2,202407,202407,2024,7
101240001769,8,202407,202407,2024,7
101180001753,1,202407,202407,2024,7
101180001761,1,202407,202407,2024,7
101180001762,1,202407,202407,2024,7
101180001768,3,202407,202407,2024,7
101180001775,2,202407,202407,2024,7
101180001776,4,202407,202407,2024,7
101180001778,2,202407,202407,2024,7
101180001780,2,202407,202407,2024,7
101180001788,2,202407,202407,2024,7
101180001794,1,202407,202407,2024,7
101180001802,2,202407,202407,2024,7
101190002193,4,202407,202407,2024,7
101190002198,3,202407,202407,2024,7
101190002203,1,202407,202407,2024,7
101190002209,3,202407,202407,2024,7
101190002214,2,202407,202407,2024,7
101190002218,3,202407,202407,2024,7
101190002219,3,202407,202407,2024,7
101190002222,2,202407,202407,2024,7
101160004012,3,202407,202407,2024,7
101160004013,5,202407,202407,2024,7
101160004021,3,202407,202407,2024,7
101160004027,2,202407,202407,2024,7
101160004028,1,202407,202407,2024,7
101160004034,1,202407,202407,2024,7
101160004035,1,202407,202407,2024,7
101160004036,1,202407,202407,2024,7
101160004045,1,202407,202407,2024,7
101160004047,1,202407,202407,2024,7
101160004049,1,202407,202407,2024,7
101160004050,1,202407,202407,2024,7
101160004057,1,202407,202407,2024,7
101160004074,1,202407,202407,2024,7
101160004082,1,202407,202407,2024,7
101160004099,2,202407,202407,2024,7
101160004113,1,202407,202407,2024,7
101160004114,2,202407,202407,2024,7
101160004123,3,202407,202407,2024,7
101160004128,1,202407,202407,2024,7
101160004132,1,202407,202407,2024,7
101160004138,3,202407,202407,2024,7
101160004198,1,202407,202407,2024,7
101160005581,1,202407,202407,2024,7
101170000456,2,202407,202407,2024,7
101170001657,1,202407,202407,2024,7
101170001661,4,202407,202407,2024,7
101170001677,4,202407,202407,2024,7
101170001687,2,202407,202407,2024,7
101040000020,3,202407,202407,2024,7
101060000125,1,202407,202407,2024,7
101080000202,1,202407,202407,2024,7
101130000955,3,202407,202407,2024,7
101160003737,1,202407,202407,2024,7
101210002122,2,202407,202407,2024,7
101230001805,8,202407,202407,2024,7
101040000290,1,202407,202407,2024,7
101040000307,1,202407,202407,2024,7
101040000311,1,202407,202407,2024,7
101040000325,1,202407,202407,2024,7
101040000327,1,202407,202407,2024,7
101040000332,3,202407,202407,2024,7
101050000077,1,202407,202407,2024,7
101050002392,1,202407,202407,2024,7
101050002397,1,202407,202407,2024,7
101050002422,1,202407,202407,2024,7
101050002428,1,202407,202407,2024,7
101050002431,1,202407,202407,2024,7
101050002502,1,202407,202407,2024,7
101050002529,1,202407,202407,2024,7
101050002581,1,202407,202407,2024,7
101050002594,1,202407,202407,2024,7
101050002595,1,202407,202407,2024,7
101050002655,1,202407,202407,2024,7
101050003575,1,202407,202407,2024,7
101050007030,1,202407,202407,2024,7
101100002881,1,202407,202407,2024,7
101100002884,1,202407,202407,2024,7
101100002885,3,202407,202407,2024,7
101100004178,1,202407,202407,2024,7
101100004500,1,202407,202407,2024,7
101100004502,1,202407,202407,2024,7
101100004505,1,202407,202407,2024,7
101110000161,1,202407,202407,2024,7
101110000173,1,202407,202407,2024,7
101110000174,1,202407,202407,2024,7
101110000828,1,202407,202407,2024,7
101110000829,1,202407,202407,2024,7
101110001496,3,202407,202407,2024,7
101110001519,1,202407,202407,2024,7
101110001542,1,202407,202407,2024,7
101110001547,3,202407,202407,2024,7
101110002377,2,202407,202407,2024,7
101110002443,1,202407,202407,2024,7
101110002450,2,202407,202407,2024,7
101110003887,2,202407,202407,2024,7
101120000177,1,202407,202407,2024,7
101120000799,1,202407,202407,2024,7
101120000807,1,202407,202407,2024,7
101120000819,1,202407,202407,2024,7
101120000832,1,202407,202407,2024,7
101120000834,1,202407,202407,2024,7
101120000851,1,202407,202407,2024,7
101120001015,1,202407,202407,2024,7
101130000849,1,202407,202407,2024,7
101130000865,1,202407,202407,2024,7
101130000870,1,202407,202407,2024,7
101130000875,1,202407,202407,2024,7
101130000876,4,202407,202407,2024,7
101130000877,2,202407,202407,2024,7
101130000919,2,202407,202407,2024,7
101130000926,1,202407,202407,2024,7
101130000940,1,202407,202407,2024,7
101130000946,1,202407,202407,2024,7
101130000949,4,202407,202407,2024,7
101130000953,1,202407,202407,2024,7
101130000957,1,202407,202407,2024,7
101130000965,1,202407,202407,2024,7
101130000971,3,202407,202407,2024,7
101130000990,1,202407,202407,2024,7
101130000992,1,202407,202407,2024,7
101130000995,5,202407,202407,2024,7
101130000996,1,202407,202407,2024,7
101130001007,1,202407,202407,2024,7
101130001026,1,202407,202407,2024,7
101130001030,2,202407,202407,2024,7
101130001038,1,202407,202407,2024,7
101130001043,1,202407,202407,2024,7
101130001044,1,202407,202407,2024,7
101130002026,5,202407,202407,2024,7
101140001645,1,202407,202407,2024,7
101140001653,1,202407,202407,2024,7
101140001661,2,202407,202407,2024,7
101140001664,3,202407,202407,2024,7
101140001675,4,202407,202407,2024,7
101140001706,1,202407,202407,2024,7
101140001708,1,202407,202407,2024,7
101140001714,1,202407,202407,2024,7
101140001728,1,202407,202407,2024,7
101140001739,1,202407,202407,2024,7
101140001742,1,202407,202407,2024,7
101140001748,1,202407,202407,2024,7
101140001757,1,202407,202407,2024,7
101140001793,1,202407,202407,2024,7
101140001794,1,202407,202407,2024,7
101140001798,1,202407,202407,2024,7
101140001830,2,202407,202407,2024,7
101140001832,4,202407,202407,2024,7
101140001838,1,202407,202407,2024,7
101140001843,1,202407,202407,2024,7
101140001847,2,202407,202407,2024,7
101140001853,1,202407,202407,2024,7
101140001859,1,202407,202407,2024,7
101140001867,1,202407,202407,2024,7
101140001869,1,202407,202407,2024,7
101140001875,1,202407,202407,2024,7
101140001885,7,202407,202407,2024,7
101140001891,2,202407,202407,2024,7
101140001900,2,202407,202407,2024,7
101140001901,1,202407,202407,2024,7
101140001907,1,202407,202407,2024,7
101140001917,2,202407,202407,2024,7
101140001918,2,202407,202407,2024,7
101140001919,1,202407,202407,2024,7
101140001929,1,202407,202407,2024,7
101140001933,2,202407,202407,2024,7
101140001939,1,202407,202407,2024,7
101150001423,1,202407,202407,2024,7
101150001430,1,202407,202407,2024,7
101150001433,1,202407,202407,2024,7
101150001444,1,202407,202407,2024,7
101150001458,1,202407,202407,2024,7
101150001473,3,202407,202407,2024,7
101150001476,1,202407,202407,2024,7
101150001480,1,202407,202407,2024,7
101150001485,1,202407,202407,2024,7
101150001507,5,202407,202407,2024,7
101150001512,1,202407,202407,2024,7
101150001525,5,202407,202407,2024,7
101150001527,1,202407,202407,2024,7
101150001554,1,202407,202407,2024,7
101150001563,1,202407,202407,2024,7
101150001585,8,202407,202407,2024,7
101150001610,1,202407,202407,2024,7
101150001616,1,202407,202407,2024,7
101150001633,3,202407,202407,2024,7
101150001655,1,202407,202407,2024,7
101150001656,5,202407,202407,2024,7
101150001667,2,202407,202407,2024,7
101150001675,9,202407,202407,2024,7
101150001681,1,202407,202407,2024,7
101150001693,1,202407,202407,2024,7
101150001696,1,202407,202407,2024,7
101150001698,1,202407,202407,2024,7
101150002056,1,202407,202407,2024,7
101160002575,3,202407,202407,2024,7
101160002576,3,202407,202407,2024,7
101160002606,4,202407,202407,2024,7
101160002607,1,202407,202407,2024,7
101160002614,1,202407,202407,2024,7
101160002639,3,202407,202407,2024,7
101160002744,3,202407,202407,2024,7
101160002745,2,202407,202407,2024,7
101160002748,1,202407,202407,2024,7
101160002788,1,202407,202407,2024,7
101190002223,1,202407,202407,2024,7
101190002233,3,202407,202407,2024,7
101190002237,1,202407,202407,2024,7
101190002238,2,202407,202407,2024,7
101190002246,2,202407,202407,2024,7
101190002248,6,202407,202407,2024,7
101190002256,3,202407,202407,2024,7
101190002260,3,202407,202407,2024,7
101190002261,2,202407,202407,2024,7
101190002266,3,202407,202407,2024,7
101190002267,5,202407,202407,2024,7
101190002269,3,202407,202407,2024,7
101190002270,1,202407,202407,2024,7
101190002275,2,202407,202407,2024,7
101190002285,1,202407,202407,2024,7
101190002287,3,202407,202407,2024,7
101190002292,4,202407,202407,2024,7
101190002299,3,202407,202407,2024,7
101190002300,1,202407,202407,2024,7
101190002301,1,202407,202407,2024,7
101190002302,7,202407,202407,2024,7
101190002306,3,202407,202407,2024,7
101190002312,3,202407,202407,2024,7
101190002316,2,202407,202407,2024,7
101190002319,2,202407,202407,2024,7
101230001712,8,202407,202407,2024,7
101230001713,2,202407,202407,2024,7
101230001714,8,202407,202407,2024,7
101230001717,4,202407,202407,2024,7
101230001719,4,202407,202407,2024,7
101230001720,4,202407,202407,2024,7
101230001724,4,202407,202407,2024,7
101230001726,8,202407,202407,2024,7
101230001727,4,202407,202407,2024,7
101230001729,4,202407,202407,2024,7
101230001731,1,202407,202407,2024,7
101230001732,4,202407,202407,2024,7
101230001733,8,202407,202407,2024,7
101230001735,4,202407,202407,2024,7
101230001739,4,202407,202407,2024,7
101230001740,1,202407,202407,2024,7
101230001743,8,202407,202407,2024,7
101230001745,8,202407,202407,2024,7
101230001746,8,202407,202407,2024,7
101230001747,3,202407,202407,2024,7
101230001748,4,202407,202407,2024,7
101230001749,4,202407,202407,2024,7
101230001750,4,202407,202407,2024,7
101230001752,4,202407,202407,2024,7
101230001753,8,202407,202407,2024,7
101230001855,4,202407,202407,2024,7
101230001857,4,202407,202407,2024,7
101230001859,4,202407,202407,2024,7
101230001862,4,202407,202407,2024,7
101230001863,9,202407,202407,2024,7
101230001864,4,202407,202407,2024,7
101230001865,4,202407,202407,2024,7
101230001866,4,202407,202407,2024,7
101230001869,8,202407,202407,2024,7
101230001871,4,202407,202407,2024,7
101230001873,4,202407,202407,2024,7
101230001876,1,202407,202407,2024,7
101230001877,4,202407,202407,2024,7
101230001879,8,202407,202407,2024,7
101230001880,8,202407,202407,2024,7
101230001881,8,202407,202407,2024,7
101230001882,3,202407,202407,2024,7
101230001883,1,202407,202407,2024,7
101230001884,8,202407,202407,2024,7
101230001892,8,202407,202407,2024,7
101230001894,4,202407,202407,2024,7
101230001896,8,202407,202407,2024,7
101230001898,4,202407,202407,2024,7
101230001900,8,202407,202407,2024,7
101230001903,8,202407,202407,2024,7
101230001904,8,202407,202407,2024,7
101230001754,5,202407,202407,2024,7
101230001755,8,202407,202407,2024,7
101230001758,8,202407,202407,2024,7
101230001759,2,202407,202407,2024,7
101230001762,8,202407,202407,2024,7
101230001765,4,202407,202407,2024,7
101230001766,8,202407,202407,2024,7
101230001770,4,202407,202407,2024,7
101230001773,2,202407,202407,2024,7
101230001775,4,202407,202407,2024,7
101230001776,8,202407,202407,2024,7
101230001779,5,202407,202407,2024,7
101230001786,4,202407,202407,2024,7
101230001787,4,202407,202407,2024,7
101230001788,5,202407,202407,2024,7
101230001791,1,202407,202407,2024,7
101230001792,1,202407,202407,2024,7
101230001794,8,202407,202407,2024,7
101230001795,1,202407,202407,2024,7
101230001797,4,202407,202407,2024,7
101230001801,4,202407,202407,2024,7
101230001803,9,202407,202407,2024,7
101230001804,4,202407,202407,2024,7
101230001806,3,202407,202407,2024,7
101230001809,8,202407,202407,2024,7
101230001810,3,202407,202407,2024,7
101230001905,8,202407,202407,2024,7
101230001908,8,202407,202407,2024,7
101230001910,4,202407,202407,2024,7
101230001911,8,202407,202407,2024,7
101230001912,3,202407,202407,2024,7
101230001913,4,202407,202407,2024,7
101230001915,4,202407,202407,2024,7
101230001916,8,202407,202407,2024,7
101230001917,8,202407,202407,2024,7
101230001920,8,202407,202407,2024,7
101230001921,8,202407,202407,2024,7
101230001924,4,202407,202407,2024,7
101230001925,4,202407,202407,2024,7
101230001926,8,202407,202407,2024,7
101230001927,8,202407,202407,2024,7
101230001928,3,202407,202407,2024,7
101230001929,4,202407,202407,2024,7
101230001930,4,202407,202407,2024,7
101230001931,4,202407,202407,2024,7
101230001933,4,202407,202407,2024,7
101230001934,8,202407,202407,2024,7
101230001937,4,202407,202407,2024,7
101230002617,4,202407,202407,2024,7
101230003220,8,202407,202407,2024,7
101230003348,4,202407,202407,2024,7
101240000228,4,202407,202407,2024,7
101240001105,8,202407,202407,2024,7
101240001126,8,202407,202407,2024,7
101220002109,4,202407,202407,2024,7
101220002113,3,202407,202407,2024,7
101220002117,3,202407,202407,2024,7
101220002120,4,202407,202407,2024,7
101220002121,9,202407,202407,2024,7
101220002125,2,202407,202407,2024,7
101220002126,3,202407,202407,2024,7
101220002136,4,202407,202407,2024,7
101220002138,4,202407,202407,2024,7
101220002139,4,202407,202407,2024,7
101220002140,4,202407,202407,2024,7
101220002142,3,202407,202407,2024,7
101220002143,4,202407,202407,2024,7
101220002147,3,202407,202407,2024,7
101220002148,3,202407,202407,2024,7
101220002149,3,202407,202407,2024,7
101220002151,4,202407,202407,2024,7
101220002159,4,202407,202407,2024,7
101220002160,4,202407,202407,2024,7
101220002163,3,202407,202407,2024,7
101220002164,1,202407,202407,2024,7
101220002165,3,202407,202407,2024,7
101220002166,2,202407,202407,2024,7
101220002168,4,202407,202407,2024,7
101220002169,3,202407,202407,2024,7
101230001811,1,202407,202407,2024,7
101230001812,4,202407,202407,2024,7
101230001814,4,202407,202407,2024,7
101230001817,8,202407,202407,2024,7
101230001818,4,202407,202407,2024,7
101230001820,8,202407,202407,2024,7
101230001825,8,202407,202407,2024,7
101230001826,4,202407,202407,2024,7
101230001827,8,202407,202407,2024,7
101230001829,8,202407,202407,2024,7
101230001830,4,202407,202407,2024,7
101230001831,4,202407,202407,2024,7
101230001833,8,202407,202407,2024,7
101230001835,1,202407,202407,2024,7
101230001837,2,202407,202407,2024,7
101230001838,4,202407,202407,2024,7
101230001840,8,202407,202407,2024,7
101230001841,1,202407,202407,2024,7
101230001845,4,202407,202407,2024,7
101230001847,4,202407,202407,2024,7
101230001850,8,202407,202407,2024,7
101230001851,1,202407,202407,2024,7
101230001852,4,202407,202407,2024,7
101230001854,8,202407,202407,2024,7
101220002174,3,202407,202407,2024,7
101220002176,4,202407,202407,2024,7
101220002177,3,202407,202407,2024,7
101220002178,4,202407,202407,2024,7
101220002181,1,202407,202407,2024,7
101220002183,4,202407,202407,2024,7
101220002185,3,202407,202407,2024,7
101220002186,4,202407,202407,2024,7
101220002188,4,202407,202407,2024,7
101220002190,3,202407,202407,2024,7
101220002191,9,202407,202407,2024,7
101220002194,3,202407,202407,2024,7
101220002195,3,202407,202407,2024,7
101220002196,4,202407,202407,2024,7
101230001690,8,202407,202407,2024,7
101230001694,8,202407,202407,2024,7
101230001703,8,202407,202407,2024,7
101230001704,8,202407,202407,2024,7
101230001705,3,202407,202407,2024,7
101230001707,4,202407,202407,2024,7
101230001709,8,202407,202407,2024,7
101060000128,1,202407,202407,2024,7
101060001546,1,202407,202407,2024,7
101060001683,1,202407,202407,2024,7
101060001739,1,202407,202407,2024,7
101060001829,1,202407,202407,2024,7
101060001835,2,202407,202407,2024,7
101060001841,3,202407,202407,2024,7
101060001859,1,202407,202407,2024,7
101060001896,1,202407,202407,2024,7
101060001976,1,202407,202407,2024,7
101060003736,1,202407,202407,2024,7
101070002189,1,202407,202407,2024,7
101070002193,1,202407,202407,2024,7
101070002212,1,202407,202407,2024,7
101070002279,1,202407,202407,2024,7
101070002307,1,202407,202407,2024,7
101070002320,7,202407,202407,2024,7
101070003880,1,202407,202407,2024,7
101080002065,2,202407,202407,2024,7
101080002073,1,202407,202407,2024,7
101080002085,1,202407,202407,2024,7
101080002467,2,202407,202407,2024,7
101080002499,1,202407,202407,2024,7
101080002529,1,202407,202407,2024,7
101080002584,1,202407,202407,2024,7
101080002634,1,202407,202407,2024,7
101080002905,1,202407,202407,2024,7
101080003539,2,202407,202407,2024,7
101080003546,1,202407,202407,2024,7
101080003552,2,202407,202407,2024,7
101080003557,1,202407,202407,2024,7
101080003983,1,202407,202407,2024,7
101080004938,1,202407,202407,2024,7
101090000174,1,202407,202407,2024,7
101090000180,1,202407,202407,2024,7
101090000809,1,202407,202407,2024,7
101090000888,1,202407,202407,2024,7
101090002060,2,202407,202407,2024,7
101090002061,1,202407,202407,2024,7
101090002063,1,202407,202407,2024,7
101090002096,1,202407,202407,2024,7
101090002187,1,202407,202407,2024,7
101090002204,1,202407,202407,2024,7
101090002213,1,202407,202407,2024,7
101090002219,3,202407,202407,2024,7
101090002378,2,202407,202407,2024,7
101090002449,1,202407,202407,2024,7
101090002521,1,202407,202407,2024,7
101090002744,1,202407,202407,2024,7
101090002745,1,202407,202407,2024,7
101090002771,1,202407,202407,2024,7
101090003975,1,202407,202407,2024,7
101090003986,1,202407,202407,2024,7
101090004000,1,202407,202407,2024,7
101100000185,1,202407,202407,2024,7
101100000207,3,202407,202407,2024,7
101100000209,2,202407,202407,2024,7
101100000214,1,202407,202407,2024,7
101100000805,2,202407,202407,2024,7
101100001624,1,202407,202407,2024,7
101100001625,1,202407,202407,2024,7
101100001809,1,202407,202407,2024,7
101100001911,1,202407,202407,2024,7
101100001918,1,202407,202407,2024,7
101100002235,4,202407,202407,2024,7
101100002241,1,202407,202407,2024,7
101100002251,1,202407,202407,2024,7
101100002269,1,202407,202407,2024,7
101100002273,4,202407,202407,2024,7
101100002296,1,202407,202407,2024,7
101100002322,1,202407,202407,2024,7
101100002530,1,202407,202407,2024,7
101100002537,1,202407,202407,2024,7
101100002617,1,202407,202407,2024,7
101100002644,1,202407,202407,2024,7
101100002691,1,202407,202407,2024,7
101100002752,1,202407,202407,2024,7
101210002038,5,202407,202407,2024,7
101210002039,4,202407,202407,2024,7
101210002040,3,202407,202407,2024,7
101210002045,2,202407,202407,2024,7
101210002048,2,202407,202407,2024,7
101210002050,4,202407,202407,2024,7
101210002051,3,202407,202407,2024,7
101210002052,3,202407,202407,2024,7
101210002053,3,202407,202407,2024,7
101210002054,4,202407,202407,2024,7
101210002057,4,202407,202407,2024,7
101210002058,4,202407,202407,2024,7
101210002059,3,202407,202407,2024,7
101210002075,5,202407,202407,2024,7
101210002076,2,202407,202407,2024,7
101210002077,3,202407,202407,2024,7
101210002079,3,202407,202407,2024,7
101210002088,4,202407,202407,2024,7
101210002089,3,202407,202407,2024,7
101210002095,1,202407,202407,2024,7
101210002098,1,202407,202407,2024,7
101210002099,3,202407,202407,2024,7
101210002100,4,202407,202407,2024,7
101210002103,3,202407,202407,2024,7
101210002107,4,202407,202407,2024,7
101210002108,3,202407,202407,2024,7
101210002112,2,202407,202407,2024,7
101210002113,4,202407,202407,2024,7
101210002115,3,202407,202407,2024,7
101210002121,4,202407,202407,2024,7
101210002124,4,202407,202407,2024,7
101210002125,10,202407,202407,2024,7
101210002129,4,202407,202407,2024,7
101210002130,8,202407,202407,2024,7
101210002132,1,202407,202407,2024,7
101210002134,3,202407,202407,2024,7
101210002136,2,202407,202407,2024,7
101210002141,3,202407,202407,2024,7
101210002142,1,202407,202407,2024,7
101210002147,3,202407,202407,2024,7
101210002148,4,202407,202407,2024,7
101210002153,3,202407,202407,2024,7
101210002156,3,202407,202407,2024,7
101210002158,3,202407,202407,2024,7
101210002159,2,202407,202407,2024,7
101210002160,4,202407,202407,2024,7
101210002168,4,202407,202407,2024,7
101210002172,5,202407,202407,2024,7
101210002181,4,202407,202407,2024,7
101210002184,4,202407,202407,2024,7
101220001631,3,202407,202407,2024,7
101220001883,2,202407,202407,2024,7
101220001917,3,202407,202407,2024,7
101220001923,4,202407,202407,2024,7
101220001925,6,202407,202407,2024,7
101220001928,4,202407,202407,2024,7
101220001929,3,202407,202407,2024,7
101220001930,4,202407,202407,2024,7
101220001934,9,202407,202407,2024,7
101220001937,8,202407,202407,2024,7
101220001938,3,202407,202407,2024,7
101220001941,3,202407,202407,2024,7
101220001942,4,202407,202407,2024,7
101220001943,1,202407,202407,2024,7
101220001944,3,202407,202407,2024,7
101220001946,5,202407,202407,2024,7
101220001949,3,202407,202407,2024,7
101220001952,4,202407,202407,2024,7
101220001954,7,202407,202407,2024,7
101220001955,1,202407,202407,2024,7
101220001958,4,202407,202407,2024,7
101220001959,9,202407,202407,2024,7
101220001962,4,202407,202407,2024,7
101220001963,3,202407,202407,2024,7
101220001966,1,202407,202407,2024,7
101220001967,2,202407,202407,2024,7
101220001969,3,202407,202407,2024,7
101220001970,3,202407,202407,2024,7
101220001971,3,202407,202407,2024,7
101220001972,3,202407,202407,2024,7
101220001974,5,202407,202407,2024,7
101220001976,3,202407,202407,2024,7
101220001977,3,202407,202407,2024,7
101220001979,1,202407,202407,2024,7
101220001980,3,202407,202407,2024,7
101220001982,4,202407,202407,2024,7
